"homeStatus","price","homeType","bedrooms","bathrooms","area"
"FOR_RENT",1850,"MULTI_FAMILY",2,1,850
"FOR_RENT",2099,"MULTI_FAMILY",3,1,1010
"FOR_RENT",2700,"MULTI_FAMILY",3,1.5,1200
"FOR_RENT",1750,"MULTI_FAMILY",1,1,900
"FOR_RENT",1999,"MULTI_FAMILY",2,1,1100
"FOR_RENT",3495,"MULTI_FAMILY",2,1,1250
"FOR_RENT",2400,"MULTI_FAMILY",3,1.5,1053
"FOR_RENT",1350,"MULTI_FAMILY",0,1,400
"FOR_RENT",2100,"MULTI_FAMILY",2,1,850
"FOR_RENT",2250,"MULTI_FAMILY",3,1,1200
"FOR_RENT",1950,"MULTI_FAMILY",1,1,950
"FOR_RENT",1750,"MULTI_FAMILY",0,1,563
"FOR_RENT",1895,"MULTI_FAMILY",1,1,655
"FOR_RENT",1399,"MULTI_FAMILY",1,1,350
"FOR_RENT",1900,"MULTI_FAMILY",2,1,950
"FOR_RENT",1895,"MULTI_FAMILY",2,1,1150
"FOR_RENT",2999,"MULTI_FAMILY",4,2,1700
"FOR_RENT",1300,"MULTI_FAMILY",1,1,1176
"FOR_RENT",2500,"MULTI_FAMILY",2,1,1300
"FOR_RENT",2850,"APARTMENT",0,1,442
"FOR_RENT",2400,"MULTI_FAMILY",1,1,700
"FOR_RENT",3300,"MULTI_FAMILY",1,1,740
"FOR_RENT",2500,"MULTI_FAMILY",1,1,575
"FOR_RENT",2500,"MULTI_FAMILY",2,1,800
"FOR_RENT",3999,"MULTI_FAMILY",2,1.5,1100
"FOR_RENT",3400,"MULTI_FAMILY",2,1,1000
"FOR_RENT",1790,"MULTI_FAMILY",0,1,550
"FOR_RENT",3695,"MULTI_FAMILY",4,1,900
"FOR_RENT",3600,"MULTI_FAMILY",2,2,701
"FOR_RENT",3950,"MULTI_FAMILY",1,1.5,600
"FOR_RENT",3300,"MULTI_FAMILY",1,1,600
"FOR_RENT",2150,"MULTI_FAMILY",1,1,500
"FOR_RENT",2499,"MULTI_FAMILY",0,1,650
"FOR_RENT",2995,"MULTI_FAMILY",0,1,550
"FOR_RENT",3399,"MULTI_FAMILY",1,1,700
"FOR_RENT",1800,"MULTI_FAMILY",3,1,2000
"FOR_RENT",1650,"TOWNHOUSE",1,1,570
"FOR_RENT",2150,"TOWNHOUSE",2,1,1000
"FOR_RENT",1800,"APARTMENT",2,1,3276
"FOR_RENT",2300,"MULTI_FAMILY",3,2,1000
"FOR_RENT",2695,"MULTI_FAMILY",2,1,825
"FOR_RENT",2400,"MULTI_FAMILY",1,1,668
"FOR_RENT",2600,"MULTI_FAMILY",1,1,685
"FOR_RENT",2100,"MULTI_FAMILY",3,1,1000
"FOR_RENT",1900,"APARTMENT",2,1,1800
"FOR_RENT",2150,"APARTMENT",0,1,2640
"FOR_RENT",1600,"MULTI_FAMILY",1,1,600
"FOR_RENT",2400,"MULTI_FAMILY",3,1,750
"FOR_RENT",2600,"MULTI_FAMILY",2,1,700
"FOR_RENT",1809,"APARTMENT",0,1,313
"FOR_RENT",2500,"MULTI_FAMILY",2,1,825
"FOR_RENT",2658,"MULTI_FAMILY",3,1,1200
"FOR_RENT",3350,"MULTI_FAMILY",3,2,1100
"FOR_RENT",1725,"MULTI_FAMILY",1,1,600
"FOR_RENT",4100,"MULTI_FAMILY",4,2,1000
"FOR_RENT",1800,"MULTI_FAMILY",2,1,700
"FOR_RENT",2150,"APARTMENT",3,1,1000
"FOR_RENT",2150,"APARTMENT",3,1,1000
"FOR_RENT",2200,"APARTMENT",4,1,1000
"FOR_RENT",2500,"APARTMENT",3,1.5,1300
"FOR_RENT",1700,"APARTMENT",2,1,700
"FOR_RENT",2100,"APARTMENT",3,1.5,1100
"FOR_RENT",2000,"APARTMENT",2,1,1000
"FOR_RENT",1650,"MULTI_FAMILY",1,1,800
"FOR_RENT",2400,"APARTMENT",3,1,1250
"FOR_RENT",2300,"APARTMENT",3,1.5,1100
"FOR_RENT",1700,"APARTMENT",2,1,700
"FOR_RENT",1700,"APARTMENT",2,1,750
"FOR_RENT",1800,"APARTMENT",2,1,800
"FOR_RENT",2495,"APARTMENT",3,2,1200
"FOR_RENT",1900,"APARTMENT",3,1,1100
"FOR_RENT",2495,"APARTMENT",3,1.5,1200
"FOR_RENT",2495,"APARTMENT",3,1.5,1200
"FOR_RENT",2500,"APARTMENT",3,2,1300
"FOR_RENT",1750,"APARTMENT",2,1,800
"FOR_RENT",2100,"APARTMENT",3,1.5,1400
"FOR_RENT",2000,"APARTMENT",2,1,1100
"FOR_RENT",1625,"APARTMENT",1,1,750
"FOR_RENT",2100,"APARTMENT",3,1.5,1200
"FOR_RENT",2200,"APARTMENT",9,1,1000
"FOR_RENT",2700,"APARTMENT",2,2,961
"FOR_RENT",3000,"APARTMENT",3,2,1200
"FOR_RENT",1700,"APARTMENT",1,1,1000
"FOR_RENT",2450,"APARTMENT",2,2,800
"FOR_RENT",2300,"APARTMENT",3,1.5,1092
"FOR_RENT",1950,"MULTI_FAMILY",2,1,850
"FOR_RENT",2100,"APARTMENT",3,1,900
"FOR_RENT",1600,"APARTMENT",1,1,850
"FOR_RENT",2495,"APARTMENT",3,2,1300
"FOR_RENT",2900,"MULTI_FAMILY",2,1,1000
"FOR_RENT",2500,"MULTI_FAMILY",1,1,500
"FOR_RENT",4292,"APARTMENT",2,1,958
"FOR_RENT",3300,"MULTI_FAMILY",3,2,1500
"FOR_RENT",3000,"MULTI_FAMILY",2,1,3171
"FOR_RENT",2663,"APARTMENT",1,1,481
"FOR_RENT",4600,"MULTI_FAMILY",3,1.5,1300
"FOR_RENT",2100,"MULTI_FAMILY",0,1,450
"FOR_RENT",3650,"MULTI_FAMILY",2,1,990
"FOR_RENT",3400,"MULTI_FAMILY",1,1.5,650
"FOR_RENT",2677,"MULTI_FAMILY",1,1,485
"FOR_RENT",3200,"MULTI_FAMILY",3,1,1000
"FOR_RENT",24000,"TOWNHOUSE",5,3.5,4920
"FOR_RENT",4950,"MULTI_FAMILY",2,2,1100
"FOR_RENT",1999,"MULTI_FAMILY",2,1,800
"FOR_RENT",11000,"MULTI_FAMILY",5,2.5,3001
"FOR_RENT",2700,"MULTI_FAMILY",2,1,850
"FOR_RENT",2500,"MULTI_FAMILY",2,1.5,783
"FOR_RENT",2795,"MULTI_FAMILY",3,1,900
"FOR_RENT",1700,"MULTI_FAMILY",0,1,500
"FOR_RENT",2900,"MULTI_FAMILY",2,1,2430
"FOR_RENT",2300,"MULTI_FAMILY",2,1,659
"FOR_RENT",2700,"MULTI_FAMILY",2,1,950
"FOR_RENT",2200,"MULTI_FAMILY",2,1,600
"FOR_RENT",2500,"MULTI_FAMILY",1,1,638
"FOR_RENT",2100,"MULTI_FAMILY",0,1,400
"FOR_RENT",1950,"MULTI_FAMILY",0,1,400
"FOR_RENT",2199,"MULTI_FAMILY",0,1,500
"FOR_RENT",2700,"MULTI_FAMILY",2,1,750
"FOR_RENT",4100,"MULTI_FAMILY",3,1,1000
"FOR_RENT",3000,"MULTI_FAMILY",2,1,1000
"FOR_RENT",3300,"MULTI_FAMILY",0,1,669
"FOR_RENT",4995,"MULTI_FAMILY",2,1,1300
"FOR_RENT",4700,"MULTI_FAMILY",3,2,1200
"FOR_RENT",3900,"MULTI_FAMILY",1,1,1038
"FOR_RENT",2800,"MULTI_FAMILY",2,1,900
"FOR_RENT",4275,"MULTI_FAMILY",2,2,873
"FOR_RENT",5350,"MULTI_FAMILY",2,1,1500
"FOR_RENT",2900,"MULTI_FAMILY",2,1,673
"FOR_RENT",3000,"MULTI_FAMILY",2,1,680
"FOR_RENT",7450,"MULTI_FAMILY",3,2,1800
"FOR_RENT",2000,"MULTI_FAMILY",1,1,400
"FOR_RENT",2800,"MULTI_FAMILY",1,1,660
"FOR_RENT",2150,"MULTI_FAMILY",2,1,800
"FOR_RENT",3200,"MULTI_FAMILY",3,1,1100
"FOR_RENT",2150,"MULTI_FAMILY",1,1,700
"FOR_RENT",2700,"MULTI_FAMILY",2,1,570
"FOR_RENT",2300,"MULTI_FAMILY",2,2,600
"FOR_RENT",1755,"MULTI_FAMILY",1,1,655
"FOR_RENT",1990,"MULTI_FAMILY",2,1,700
"FOR_RENT",2699,"MULTI_FAMILY",3,1,800
"FOR_RENT",2300,"MULTI_FAMILY",2,1,900
"FOR_RENT",3000,"MULTI_FAMILY",3,1.5,1200
"FOR_RENT",2500,"MULTI_FAMILY",2,1,1000
"FOR_RENT",1980,"MULTI_FAMILY",0,1,500
"FOR_RENT",3850,"MULTI_FAMILY",2,2,1100
"FOR_RENT",3000,"MULTI_FAMILY",3,1,1100
"FOR_RENT",2249,"MULTI_FAMILY",2,1,900
"FOR_RENT",2550,"MULTI_FAMILY",2,1,800
"FOR_RENT",3000,"MULTI_FAMILY",2,1,1200
"FOR_RENT",2150,"MULTI_FAMILY",1,1,800
"FOR_RENT",2199,"APARTMENT",2,1,1082
"FOR_RENT",2000,"MULTI_FAMILY",2,1,750
"FOR_RENT",2000,"MULTI_FAMILY",2,1,850
"FOR_RENT",1320,"APARTMENT",2,1,950
"FOR_RENT",1999,"APARTMENT",2,1,900
"FOR_RENT",3000,"APARTMENT",3,2,1250
"FOR_RENT",1850,"APARTMENT",2,1,800
"FOR_RENT",3500,"APARTMENT",0,1,1000
"FOR_RENT",2000,"APARTMENT",2,1,800
"FOR_RENT",2700,"APARTMENT",3,2,3900
"FOR_RENT",2800,"APARTMENT",3,2,1200
"FOR_RENT",2900,"MULTI_FAMILY",0,1,856
"FOR_RENT",2000,"APARTMENT",2,1,500
"FOR_RENT",2600,"APARTMENT",3,2,864
"FOR_RENT",2199,"APARTMENT",3,1,1100
"FOR_RENT",2000,"APARTMENT",2,1,750
"FOR_RENT",1750,"SINGLE_FAMILY",1,1,700
"FOR_RENT",2500,"MULTI_FAMILY",2,2,984
"FOR_RENT",1600,"APARTMENT",1,1,680
"FOR_RENT",1600,"APARTMENT",1,1,700
"FOR_RENT",2199,"MULTI_FAMILY",3,1,1200
"FOR_RENT",2200,"MULTI_FAMILY",2,1,900
"FOR_RENT",2300,"MULTI_FAMILY",2,1,1082
"FOR_RENT",2400,"MULTI_FAMILY",3,1,900
"FOR_RENT",1699,"MULTI_FAMILY",1,1,800
"FOR_RENT",2600,"MULTI_FAMILY",3,1,1000
"FOR_RENT",1900,"MULTI_FAMILY",1,1,900
"FOR_RENT",2200,"MULTI_FAMILY",2,1,850
"FOR_RENT",1850,"MULTI_FAMILY",2,1,750
"FOR_RENT",2299,"MULTI_FAMILY",2,1,950
"FOR_RENT",2250,"MULTI_FAMILY",3,1,1250
"FOR_RENT",2000,"MULTI_FAMILY",2,1,950
"FOR_RENT",2395,"MULTI_FAMILY",3,1,1100
"FOR_RENT",2800,"APARTMENT",4,2,1230
"FOR_RENT",2400,"MULTI_FAMILY",3,1,1100
"FOR_RENT",3900,"MULTI_FAMILY",3,2.5,1800
"FOR_RENT",1950,"MULTI_FAMILY",2,1,820
"FOR_RENT",1750,"MULTI_FAMILY",1,1,600
"FOR_RENT",2400,"MULTI_FAMILY",2,1,1000
"FOR_RENT",3500,"MULTI_FAMILY",2,2,870
"FOR_RENT",2350,"MULTI_FAMILY",2,1,1100
"FOR_RENT",5900,"MULTI_FAMILY",0,1,2500
"FOR_RENT",2100,"MULTI_FAMILY",2,1,750
"FOR_RENT",2400,"MULTI_FAMILY",1,1,630
"FOR_RENT",2200,"MULTI_FAMILY",0,1,400
"FOR_RENT",2950,"MULTI_FAMILY",2,1.5,1300
"FOR_RENT",2599,"MULTI_FAMILY",2,1,1000
"FOR_RENT",2500,"MULTI_FAMILY",2,1,700
"FOR_RENT",2500,"MULTI_FAMILY",2,1,2000
"FOR_RENT",3300,"MULTI_FAMILY",3,1,1600
"FOR_RENT",3250,"MULTI_FAMILY",2,1,1600
"FOR_RENT",2999,"MULTI_FAMILY",2,1,800
"FOR_RENT",2995,"MULTI_FAMILY",2,1,900
"FOR_RENT",4800,"MULTI_FAMILY",5,2,1000
"FOR_RENT",2350,"MULTI_FAMILY",0,1,700
"FOR_RENT",2100,"MULTI_FAMILY",1,1,1200
"FOR_RENT",2400,"MULTI_FAMILY",2,1.5,800
"FOR_RENT",3400,"MULTI_FAMILY",2,1,1400
"FOR_RENT",4950,"MULTI_FAMILY",3,2,1050
"FOR_RENT",1953,"MULTI_FAMILY",1,1,420
"FOR_RENT",2957,"MULTI_FAMILY",1,1,800
"FOR_RENT",3150,"MULTI_FAMILY",1,1,1000
"FOR_RENT",4500,"MULTI_FAMILY",2,1,800
"FOR_RENT",2199,"MULTI_FAMILY",1,1,750
"FOR_RENT",3000,"MULTI_FAMILY",2,1,950
"FOR_RENT",2300,"MULTI_FAMILY",2,1,1000
"FOR_RENT",3000,"MULTI_FAMILY",3,1,1100
"FOR_RENT",2800,"MULTI_FAMILY",2,2,1000
"FOR_RENT",3100,"MULTI_FAMILY",2,1,800
"FOR_RENT",2600,"MULTI_FAMILY",1,1,700
"FOR_RENT",3750,"MULTI_FAMILY",2,1,900
"FOR_RENT",2900,"MULTI_FAMILY",3,1,1000
"FOR_RENT",4200,"MULTI_FAMILY",2,1,1100
"FOR_RENT",2360,"MULTI_FAMILY",2,1,785
"FOR_RENT",2500,"APARTMENT",3,1.5,1400
"FOR_RENT",1700,"SINGLE_FAMILY",2,1,700
"FOR_RENT",2000,"APARTMENT",3,1,1100
"FOR_RENT",1550,"APARTMENT",2,1,600
"FOR_RENT",1725,"APARTMENT",1,1,780
"FOR_RENT",2450,"APARTMENT",2,1,1200
"FOR_RENT",3000,"APARTMENT",5,1.5,1300
"FOR_RENT",3000,"APARTMENT",5,1.5,1300
"FOR_RENT",1725,"APARTMENT",1,1,600
"FOR_RENT",1700,"APARTMENT",2,1,1400
"FOR_RENT",2000,"APARTMENT",3,1,1100
"FOR_RENT",1550,"APARTMENT",2,1,600
"FOR_RENT",2200,"APARTMENT",2,1,1100
"FOR_RENT",1700,"APARTMENT",2,1,500
"FOR_RENT",1500,"MULTI_FAMILY",1,1,4092
"FOR_RENT",3000,"APARTMENT",3,3,1680
"FOR_RENT",3000,"SINGLE_FAMILY",3,3,1680
"FOR_RENT",2800,"APARTMENT",3,1.5,1100
"FOR_RENT",2450,"APARTMENT",2,2,900
"FOR_RENT",2550,"APARTMENT",3,1.5,1300
"FOR_RENT",3800,"APARTMENT",4,2.5,1500
"FOR_RENT",1650,"APARTMENT",1,1,650
"FOR_RENT",1850,"APARTMENT",2,1,750
"FOR_RENT",3800,"SINGLE_FAMILY",4,2.5,1512
"FOR_RENT",2300,"APARTMENT",2,1.5,1150
"FOR_RENT",2600,"SINGLE_FAMILY",3,1,1100
"FOR_RENT",2150,"APARTMENT",2,1,700
"FOR_RENT",3000,"APARTMENT",2,2,1376
"FOR_RENT",2000,"APARTMENT",2,1,2440
"FOR_RENT",2700,"APARTMENT",4,2,1500
"FOR_RENT",3100,"SINGLE_FAMILY",3,1.5,1248
"FOR_RENT",2100,"APARTMENT",1,1,800
"FOR_RENT",1700,"APARTMENT",1,1,650
"FOR_RENT",1800,"APARTMENT",2,1,1100
"FOR_RENT",2050,"APARTMENT",2,1,1200
"FOR_RENT",2150,"TOWNHOUSE",3,2,900
"FOR_RENT",2500,"APARTMENT",2,1,980
"FOR_RENT",2700,"MULTI_FAMILY",2,1,980
"FOR_RENT",2100,"APARTMENT",2,1,950
"FOR_RENT",2300,"APARTMENT",2,2,1150
"FOR_RENT",2350,"APARTMENT",2,1,1000
"FOR_RENT",2400,"APARTMENT",2,1.5,1150
"FOR_RENT",1900,"APARTMENT",2,1,1912
"FOR_RENT",1750,"MULTI_FAMILY",1,1,675
"FOR_RENT",1815,"APARTMENT",0,1,450
"FOR_RENT",3410,"APARTMENT",2,2,950
"FOR_RENT",2455,"APARTMENT",1,1,650
"FOR_RENT",2300,"MULTI_FAMILY",2,2,1000
"FOR_RENT",3000,"SINGLE_FAMILY",5,2,1280
"FOR_RENT",1775,"MULTI_FAMILY",1,1,850
"FOR_RENT",2930,"MULTI_FAMILY",3,2,1100
"FOR_RENT",1754,"APARTMENT",1,1,657
"FOR_RENT",2450,"MULTI_FAMILY",2,1,482
"FOR_RENT",3400,"MULTI_FAMILY",3,1,900
"FOR_RENT",1899,"MULTI_FAMILY",0,1,438
"FOR_RENT",1675,"MULTI_FAMILY",0,1,500
"FOR_RENT",2299,"MULTI_FAMILY",2,1,900
"FOR_RENT",2800,"MULTI_FAMILY",2,2,1000
"FOR_RENT",3000,"MULTI_FAMILY",3,1,1250
"FOR_RENT",2995,"MULTI_FAMILY",3,1,1100
"FOR_RENT",4000,"MULTI_FAMILY",3,2.5,1500
"FOR_RENT",2300,"MULTI_FAMILY",1,1,760
"FOR_RENT",2800,"MULTI_FAMILY",2,1,700
"FOR_RENT",6950,"TOWNHOUSE",4,3,2700
"FOR_RENT",1895,"MULTI_FAMILY",1,1,620
"FOR_RENT",2377,"APARTMENT",1,1,697
"FOR_RENT",1800,"MULTI_FAMILY",1,1,600
"FOR_RENT",1400,"MULTI_FAMILY",0,1,600
"FOR_RENT",4250,"MULTI_FAMILY",2,2,913
"FOR_RENT",2400,"MULTI_FAMILY",3,1,1200
"FOR_RENT",2195,"MULTI_FAMILY",2,2,1000
"FOR_RENT",3000,"APARTMENT",3,1.5,1824
"FOR_RENT",2800,"APARTMENT",3,1.5,1300
"FOR_RENT",2495,"MULTI_FAMILY",3,2,1300
"FOR_RENT",2495,"APARTMENT",3,2,1300
"FOR_RENT",2600,"APARTMENT",3,2,1188
"FOR_RENT",2200,"APARTMENT",3,1,1200
"FOR_RENT",2300,"MULTI_FAMILY",3,1,1400
"FOR_RENT",2100,"APARTMENT",3,1,1100
"FOR_RENT",2100,"APARTMENT",3,1,1100
"FOR_RENT",2800,"APARTMENT",3,1.5,3000
"FOR_RENT",3500,"APARTMENT",3,2,1500
"FOR_RENT",2750,"APARTMENT",2,1,1012
"FOR_RENT",2800,"TOWNHOUSE",3,1.5,3432
"FOR_RENT",2400,"APARTMENT",3,1,990
"FOR_RENT",2850,"APARTMENT",3,1.5,1400
"FOR_RENT",1600,"MULTI_FAMILY",1,1,975
"FOR_RENT",3500,"APARTMENT",3,2,1500
"FOR_RENT",1600,"APARTMENT",1,1,700
"FOR_RENT",2400,"APARTMENT",3,1,1000
"FOR_RENT",2300,"APARTMENT",3,1.5,1100
"FOR_RENT",2500,"MULTI_FAMILY",3,1,1120
"FOR_RENT",2500,"APARTMENT",4,2,1349
"FOR_RENT",2200,"APARTMENT",3,1,1100
"FOR_RENT",2495,"APARTMENT",3,2,1300
"FOR_RENT",2495,"APARTMENT",3,2,1300
"FOR_RENT",3200,"APARTMENT",4,2,1500
"FOR_RENT",1500,"APARTMENT",2,1,600
"FOR_RENT",2300,"APARTMENT",3,1,1000
"FOR_RENT",3200,"APARTMENT",5,1,1700
"FOR_RENT",1400,"APARTMENT",0,1,500
"FOR_RENT",1390,"APARTMENT",1,1,1958
"FOR_RENT",1500,"APARTMENT",2,1,650
"FOR_RENT",2800,"APARTMENT",4,1,1100
"FOR_RENT",1600,"APARTMENT",2,1,700
"FOR_RENT",2600,"APARTMENT",3,1,1100
"FOR_RENT",2100,"APARTMENT",2,1,1200
"FOR_RENT",1410,"APARTMENT",0,1,500
"FOR_RENT",2100,"APARTMENT",2,1,1200
"FOR_RENT",1800,"APARTMENT",2,1,800
"FOR_RENT",2600,"APARTMENT",3,1.5,1000
"FOR_RENT",2100,"SINGLE_FAMILY",2,1,1000
"FOR_RENT",1900,"APARTMENT",1,1,900
"FOR_RENT",1900,"APARTMENT",2,1,800
"FOR_RENT",1900,"APARTMENT",2,1,800
"FOR_RENT",1375,"MULTI_FAMILY",0,1,350
"FOR_RENT",2600,"APARTMENT",3,1.5,1100
"FOR_RENT",2000,"APARTMENT",2,1,2700
"FOR_RENT",1900,"APARTMENT",2,1,700
"FOR_RENT",2200,"APARTMENT",3,1.5,800
"FOR_RENT",1600,"MULTI_FAMILY",1,1,73080
"FOR_RENT",1775,"MULTI_FAMILY",1,1,750
"FOR_RENT",2300,"MULTI_FAMILY",2,2,869
"FOR_RENT",1625,"MULTI_FAMILY",1,1,800
"FOR_RENT",2877,"MULTI_FAMILY",2,2,1200
"FOR_RENT",3200,"MULTI_FAMILY",3,2,81000
"FOR_RENT",2099,"MULTI_FAMILY",2,1,650
"FOR_RENT",2000,"MULTI_FAMILY",2,1,800
"FOR_RENT",1595,"MULTI_FAMILY",1,1,585
"FOR_RENT",2600,"MULTI_FAMILY",2,2,1300
"FOR_RENT",3299,"MULTI_FAMILY",2,2,1126
"FOR_RENT",3013,"MULTI_FAMILY",2,2,1115
"FOR_RENT",2800,"MULTI_FAMILY",2,2,1051
"FOR_RENT",2300,"SINGLE_FAMILY",2,1,2620
"FOR_RENT",1815,"MULTI_FAMILY",1,1,800
"FOR_RENT",6000,"SINGLE_FAMILY",5,2.5,2631
"FOR_RENT",2000,"MULTI_FAMILY",1,1,875
"FOR_RENT",2355,"MULTI_FAMILY",1,1,526
"FOR_RENT",2650,"MULTI_FAMILY",2,1,3754
"FOR_RENT",2300,"MULTI_FAMILY",1,1,850
"FOR_RENT",3100,"MULTI_FAMILY",1,1,800
"FOR_RENT",10000,"MULTI_FAMILY",3,2,1700
"FOR_RENT",3800,"MULTI_FAMILY",3,2,1000
"FOR_RENT",2400,"MULTI_FAMILY",0,1,750
"FOR_RENT",4550,"MULTI_FAMILY",2,2,1000
"FOR_RENT",3650,"MULTI_FAMILY",2,1,950
"FOR_RENT",5300,"MULTI_FAMILY",4,2,1800
"FOR_RENT",2500,"MULTI_FAMILY",2,1,850
"FOR_RENT",2750,"MULTI_FAMILY",1,1,620
"FOR_RENT",3775,"MULTI_FAMILY",3,2,980
"FOR_RENT",6300,"MULTI_FAMILY",2,1.5,1600
"FOR_RENT",2695,"MULTI_FAMILY",2,1,800
"FOR_RENT",6995,"MULTI_FAMILY",3,1.5,1600
"FOR_RENT",2000,"MULTI_FAMILY",1,1,875
"FOR_RENT",3950,"APARTMENT",2,2,2100
"FOR_RENT",2285,"MULTI_FAMILY",1,1,750
"FOR_RENT",4485,"MULTI_FAMILY",3,1,1200
"FOR_RENT",3200,"MULTI_FAMILY",1,1,1100
"FOR_RENT",2600,"MULTI_FAMILY",2,1,700
"FOR_RENT",3500,"MULTI_FAMILY",1,1,1000
"FOR_RENT",2800,"SINGLE_FAMILY",1,1,3072
"FOR_RENT",3000,"MULTI_FAMILY",1,1,900
"FOR_RENT",2750,"MULTI_FAMILY",1,1,1350
"FOR_RENT",12990,"MULTI_FAMILY",6,2.5,2400
"FOR_RENT",2400,"MULTI_FAMILY",0,1,600
"FOR_RENT",2500,"MULTI_FAMILY",1,1,2520
"FOR_RENT",2575,"MULTI_FAMILY",1,1,750
"FOR_RENT",5300,"MULTI_FAMILY",3,2,1200
"FOR_RENT",3900,"MULTI_FAMILY",3,2,2016
"FOR_RENT",4154,"MULTI_FAMILY",3,2,950
"FOR_RENT",2200,"MULTI_FAMILY",2,1,900
"FOR_RENT",3100,"MULTI_FAMILY",2,2,900
"FOR_RENT",1995,"MULTI_FAMILY",1,1,650
"FOR_RENT",2500,"MULTI_FAMILY",2,1,700
"FOR_RENT",1950,"TOWNHOUSE",1,1,690
"FOR_RENT",2199,"MULTI_FAMILY",2,1,700
"FOR_RENT",5700,"TOWNHOUSE",3,2.5,2000
"FOR_RENT",3395,"MULTI_FAMILY",3,2,1500
"FOR_RENT",3800,"MULTI_FAMILY",3,2.5,1706
"FOR_RENT",2400,"MULTI_FAMILY",2,1,1000
"FOR_RENT",2795,"MULTI_FAMILY",3,1.5,1100
"FOR_RENT",2350,"MULTI_FAMILY",3,2,1000
"FOR_RENT",2100,"MULTI_FAMILY",1,1,2304
"FOR_RENT",1800,"MULTI_FAMILY",1,1,950
"FOR_RENT",2000,"MULTI_FAMILY",2,1,750
"FOR_RENT",2500,"MULTI_FAMILY",3,1,700
"FOR_RENT",2600,"MULTI_FAMILY",2,2,900
"FOR_RENT",2800,"MULTI_FAMILY",3,1.5,1300
"FOR_RENT",2500,"MULTI_FAMILY",3,1,1200
"FOR_RENT",2500,"APARTMENT",3,1.5,1200
"FOR_RENT",2450,"APARTMENT",3,1.5,1300
"FOR_RENT",2400,"SINGLE_FAMILY",3,1,2600
"FOR_RENT",1400,"SINGLE_FAMILY",1,1,1106
"FOR_RENT",2300,"APARTMENT",3,1.5,2170
"FOR_RENT",1949,"MULTI_FAMILY",2,1,850
"FOR_RENT",1800,"APARTMENT",1,1,99999
"FOR_RENT",1400,"SINGLE_FAMILY",1,1,1192
"FOR_RENT",1900,"APARTMENT",1,1,800
"FOR_RENT",1700,"APARTMENT",1,1,800
"FOR_RENT",2200,"MULTI_FAMILY",2,1,1000
"FOR_RENT",1400,"SINGLE_FAMILY",1,1,1000
"FOR_RENT",2500,"MULTI_FAMILY",5,2,2200
"FOR_RENT",2500,"APARTMENT",3,1,1200
"FOR_RENT",3500,"SINGLE_FAMILY",3,2,2948
"FOR_RENT",1800,"APARTMENT",2,1,1000
"FOR_RENT",2900,"APARTMENT",3,2,1200
"FOR_RENT",1700,"TOWNHOUSE",1,1,750
"FOR_RENT",2900,"APARTMENT",3,1.5,1500
"FOR_RENT",2400,"APARTMENT",3,1,1100
"FOR_RENT",2300,"APARTMENT",3,1.5,3088
"FOR_RENT",2100,"APARTMENT",2,1,2529
"FOR_RENT",2800,"APARTMENT",2,2,979
"FOR_RENT",1450,"SINGLE_FAMILY",1,1,1624
"FOR_RENT",2500,"APARTMENT",3,1.5,1300
"FOR_RENT",1350,"APARTMENT",1,1,600
"FOR_RENT",2700,"APARTMENT",1,1,800
"FOR_RENT",2900,"APARTMENT",2,2,1300
"FOR_RENT",2700,"APARTMENT",3,3.5,1300
"FOR_RENT",2080,"APARTMENT",2,1,900
"FOR_RENT",3300,"APARTMENT",2,3,1400
"FOR_RENT",2300,"APARTMENT",3,1.5,1200
"FOR_RENT",2800,"APARTMENT",2,1,1090
"FOR_RENT",2395,"APARTMENT",2,2,1210
"FOR_RENT",2100,"APARTMENT",1,1,700
"FOR_RENT",3175,"APARTMENT",2,3,1400
"FOR_RENT",2200,"APARTMENT",3,1.5,1100
"FOR_RENT",1500,"APARTMENT",0,1,600
"FOR_RENT",1750,"APARTMENT",1,1,500
"FOR_RENT",1750,"APARTMENT",1,1,800
"FOR_RENT",1725,"APARTMENT",1,1,900
"FOR_RENT",1600,"APARTMENT",2,1,700
"FOR_RENT",2195,"APARTMENT",3,1,1200
"FOR_RENT",2195,"APARTMENT",3,1,1200
"FOR_RENT",2195,"APARTMENT",3,1,1200
"FOR_RENT",2195,"MULTI_FAMILY",3,1,1300
"FOR_RENT",1850,"APARTMENT",1,1,731
"FOR_RENT",3195,"MULTI_FAMILY",3,2,1750
"FOR_RENT",1900,"APARTMENT",1,1,800
"FOR_RENT",2800,"SINGLE_FAMILY",3,2,3076
"FOR_RENT",3200,"SINGLE_FAMILY",3,2.5,3450
"FOR_RENT",1400,"TOWNHOUSE",0,1,2907
"FOR_RENT",2750,"APARTMENT",5,2,1000
"FOR_RENT",2500,"SINGLE_FAMILY",3,1.5,840
"FOR_RENT",1500,"MULTI_FAMILY",1,1,675
"FOR_RENT",1900,"APARTMENT",2,1,1738
"FOR_RENT",1650,"APARTMENT",1,1,1500
"FOR_RENT",1900,"APARTMENT",2,1,840
"FOR_RENT",4500,"APARTMENT",4,2.5,2300
"FOR_RENT",1975,"APARTMENT",3,1,2683
"FOR_RENT",2500,"APARTMENT",4,1,1100
"FOR_RENT",2075,"MULTI_FAMILY",2,1,1000
"FOR_RENT",2599,"MULTI_FAMILY",3,1,1300
"FOR_RENT",1900,"APARTMENT",2,1,1000
